row;subject_id;trial_index;trial_type;rt;key_press;musical_type;stimulus;options;responses
9823;5a78dbb9ae9a0b0001a97212;62;survey-multi-select;16428;NULL;Icon2;River;"[" Fight"," Angel"," Jungle"," Quarrel"," Narrowness"," Peaceful"," Bird"," Strength"," Blossom"," Departure"," Mischeif"," Toxin"," Wideness"," Cradle"," Basement"," None of the above"]";"{"Q0":[" None of the above"]}"
9824;5a78dbb9ae9a0b0001a97212;63;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
9825;5a78dbb9ae9a0b0001a97212;64;survey-multi-select;10318;NULL;Icon1;Mockery;"[" Fight"," Hero"," Strength"," Circle"," Basement"," Toxin"," Mockery"," Wideness"," River"," Angel"," Arrival"," Rushed"," Red"," Bird"," Blue"," None of the above"]";"{"Q0":[" Mockery"]}"
9826;5a78dbb9ae9a0b0001a97212;65;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
9827;5a78dbb9ae9a0b0001a97212;66;survey-multi-select;53500;NULL;Icon2;Narrowness;"[" Arrival"," Quarrel"," Staircase"," Angel"," Circle"," Toxin"," Jungle"," Sigh"," Needle"," Mischeif"," River"," Ocean"," Peaceful"," Narrowness"," Hero"," None of the above"]";"{"Q0":[" None of the above"]}"
9828;5a78dbb9ae9a0b0001a97212;67;html-keyboard-response;1586;32;NULL;"Thank you for completing the main part of the experiment. We have one final question for you before you are finished. <br> Press the spacebar to continue.";NULL;NULL
9829;5a78dbb9ae9a0b0001a97212;68;survey-multi-choice;1874;NULL;NULL;NULL;NULL;"{"Q0":"No"}"
9830;5a9b5a9d35237b000112992d;0;html-keyboard-response;57187;32;NULL;"This experiment is being conducted at Vassar College.  It consists of several tasks, each of which involves viewing various items and making simple judgments about them. The study takes approximately 15 minutes to complete. Participation poses minimal ris";NULL;NULL
9831;5a9b5a9d35237b000112992d;1;html-keyboard-response;9103;32;NULL;"Because this experiment features auditory stimuli, it is important to test that your speakers or headphones are working at a comfortable volume before you begin. When you are ready to start the experiment, click the spacebar to continue. In the following ";NULL;NULL
9832;5a9b5a9d35237b000112992d;2;audio-keyboard-response;NULL;NULL;NULL;MusicStimuli/K.mp3;NULL;NULL
9833;5a9b5a9d35237b000112992d;3;audio-keyboard-response;801;75;NULL;MusicStimuli/K.mp3;NULL;NULL
9834;5a9b5a9d35237b000112992d;4;html-keyboard-response;11569;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
9835;5a9b5a9d35237b000112992d;5;html-keyboard-response;4712;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
9836;5a9b5a9d35237b000112992d;6;html-keyboard-response;1078;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
9837;5a9b5a9d35237b000112992d;7;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
9838;5a9b5a9d35237b000112992d;8;survey-multi-select;16374;NULL;Icon1;Celebration;"[" Blossom"," River"," Arrival"," Fight"," Peaceful"," Rushed"," Departure"," Ocean"," Staircase"," Bird"," Mockery"," Devotion"," Toxin"," Quarrel"," Sigh"," None of the above"]";"{"Q0":[" Arrival"," Departure"," Ocean"]}"
9839;5a9b5a9d35237b000112992d;9;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
9840;5a9b5a9d35237b000112992d;10;survey-multi-select;17983;NULL;Ind;Red;"[" Basement"," Peaceful"," River"," Departure"," Strength"," Wideness"," Sigh"," Circle"," Mischeif"," Needle"," Bird"," Rushed"," Angel"," Cradle"," Ocean"," None of the above"]";"{"Q0":[" Mischeif"]}"
9841;5a9b5a9d35237b000112992d;11;audio-keyboard-response;NULL;NULL;NULL;Arrival;NULL;NULL
9842;5a9b5a9d35237b000112992d;12;survey-multi-select;9300;NULL;Icon1;Arrival;"[" Celebration"," Arrival"," Toxin"," Red"," Cradle"," Needle"," Wideness"," Jungle"," Fight"," Ocean"," River"," Angel"," Blue"," Blossom"," Rushed"," None of the above"]";"{"Q0":[" Celebration"]}"
9843;5a9b5a9d35237b000112992d;13;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
9844;5a9b5a9d35237b000112992d;14;survey-multi-select;11728;NULL;Ind;Strength;"[" Staircase"," Sigh"," Jungle"," Toxin"," Departure"," Celebration"," Rushed"," Strength"," Arrival"," Wideness"," Needle"," Fight"," Circle"," River"," Red"," None of the above"]";"{"Q0":[" Celebration"," Arrival"]}"
9845;5a9b5a9d35237b000112992d;15;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
9846;5a9b5a9d35237b000112992d;16;survey-multi-select;18580;NULL;Icon2;Narrowness;"[" Devotion"," Rushed"," Sigh"," Red"," Bird"," Celebration"," Needle"," Hero"," Toxin"," Departure"," Circle"," Angel"," Strength"," Fight"," Cradle"," None of the above"]";"{"Q0":[" None of the above"]}"
9847;5a9b5a9d35237b000112992d;17;audio-keyboard-response;NULL;NULL;NULL;Rushed;NULL;NULL
9848;5a9b5a9d35237b000112992d;18;survey-multi-select;10864;NULL;Icon2;Rushed;"[" Angel"," Hero"," Needle"," Cradle"," Bird"," Arrival"," Narrowness"," Circle"," Mockery"," Fight"," Blossom"," Departure"," Celebration"," Staircase"," Rushed"," None of the above"]";"{"Q0":[" None of the above"]}"
9849;5a9b5a9d35237b000112992d;19;audio-keyboard-response;NULL;NULL;NULL;Jungle;NULL;NULL
9850;5a9b5a9d35237b000112992d;20;survey-multi-select;12827;NULL;Icon1;Jungle;"[" Angel"," Mischeif"," Bird"," Blossom"," Basement"," Peaceful"," Cradle"," Ocean"," Quarrel"," Strength"," Rushed"," Celebration"," Jungle"," Red"," River"," None of the above"]";"{"Q0":[" Mischeif"," Quarrel"]}"
9851;5a9b5a9d35237b000112992d;21;audio-keyboard-response;NULL;NULL;NULL;Staircase;NULL;NULL
9852;5a9b5a9d35237b000112992d;22;survey-multi-select;9899;NULL;Icon2;Staircase;"[" Blue"," Mockery"," Toxin"," Basement"," Peaceful"," Departure"," Arrival"," Blossom"," Devotion"," Ocean"," Wideness"," Circle"," Mischeif"," River"," Staircase"," None of the above"]";"{"Q0":[" Mockery"," Staircase"]}"
9853;5a9b5a9d35237b000112992d;23;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
9854;5a9b5a9d35237b000112992d;24;survey-multi-select;10786;NULL;Ind;Toxin;"[" Cradle"," Toxin"," Blossom"," Mockery"," Devotion"," Bird"," Mischeif"," Circle"," Arrival"," Basement"," Departure"," Ocean"," Angel"," River"," Strength"," None of the above"]";"{"Q0":[" Mischeif"]}"
9855;5a9b5a9d35237b000112992d;25;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
9856;5a9b5a9d35237b000112992d;26;survey-multi-select;8934;NULL;Icon1;Quarrel;"[" Staircase"," Arrival"," Bird"," Narrowness"," Basement"," Strength"," Peaceful"," Fight"," Ocean"," Celebration"," Devotion"," Circle"," Angel"," Wideness"," Mischeif"," None of the above"]";"{"Q0":[" Staircase"," Narrowness"," Mischeif"]}"
9857;5a9b5a9d35237b000112992d;27;audio-keyboard-response;NULL;NULL;NULL;Ocean;NULL;NULL
9858;5a9b5a9d35237b000112992d;28;survey-multi-select;10090;NULL;Icon1;Ocean;"[" Bird"," Blue"," Devotion"," Basement"," Fight"," Narrowness"," Jungle"," Toxin"," Quarrel"," Mischeif"," Staircase"," Wideness"," Rushed"," Peaceful"," Departure"," None of the above"]";"{"Q0":[" Devotion"," Wideness"]}"
9859;5a9b5a9d35237b000112992d;29;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
9860;5a9b5a9d35237b000112992d;30;survey-multi-select;16585;NULL;Icon1;Mockery;"[" Staircase"," Circle"," Bird"," Departure"," Toxin"," Quarrel"," Needle"," Blossom"," Peaceful"," Ocean"," River"," Devotion"," Fight"," Blue"," Rushed"," None of the above"]";"{"Q0":[" None of the above"]}"
9861;5a9b5a9d35237b000112992d;31;audio-keyboard-response;NULL;NULL;NULL;Departure;NULL;NULL
9862;5a9b5a9d35237b000112992d;32;survey-multi-select;12188;NULL;Ind;Departure;"[" Devotion"," Mockery"," Hero"," Rushed"," Peaceful"," Departure"," Quarrel"," Blossom"," River"," Jungle"," Cradle"," Circle"," Basement"," Arrival"," Needle"," None of the above"]";"{"Q0":[" Blossom"," Cradle"]}"
9863;5a9b5a9d35237b000112992d;33;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
9864;5a9b5a9d35237b000112992d;34;survey-multi-select;6434;NULL;Icon1;Buzzsaw;"[" Mockery"," Departure"," Strength"," Narrowness"," Cradle"," Devotion"," Staircase"," River"," Ocean"," Needle"," Angel"," Red"," Fight"," Rushed"," Sigh"," None of the above"]";"{"Q0":[" Fight"]}"
9865;5a9b5a9d35237b000112992d;35;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
9866;5a9b5a9d35237b000112992d;36;survey-multi-select;10075;NULL;Icon2;Blossom;"[" Circle"," Basement"," Mischeif"," Cradle"," Mockery"," Wideness"," Bird"," Ocean"," Needle"," Strength"," Red"," Toxin"," Narrowness"," Staircase"," Peaceful"," None of the above"]";"{"Q0":[" Circle"," Peaceful"]}"
9867;5a9b5a9d35237b000112992d;37;audio-keyboard-response;NULL;NULL;NULL;"Musical Clock";NULL;NULL
9868;5a9b5a9d35237b000112992d;38;survey-multi-select;9856;NULL;Icon1;"Musical Clock";"[" Arrival"," Narrowness"," Toxin"," River"," Devotion"," Mockery"," Quarrel"," Bird"," Jungle"," Staircase"," Cradle"," Fight"," Mischeif"," Rushed"," Sigh"," None of the above"]";"{"Q0":[" None of the above"]}"
9869;5a9b5a9d35237b000112992d;39;audio-keyboard-response;NULL;NULL;NULL;Devotion;NULL;NULL
9870;5a9b5a9d35237b000112992d;40;survey-multi-select;9902;NULL;Ind;Devotion;"[" Strength"," Rushed"," Departure"," Fight"," River"," Narrowness"," Basement"," Blossom"," Blue"," Toxin"," Devotion"," Circle"," Mischeif"," Cradle"," Staircase"," None of the above"]";"{"Q0":[" Strength"," Departure"]}"
9871;5a9b5a9d35237b000112992d;41;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
9872;5a9b5a9d35237b000112992d;42;survey-multi-select;15255;NULL;Ind;Peaceful;"[" Mischeif"," Blue"," Ocean"," Hero"," Staircase"," Toxin"," Sigh"," Departure"," Fight"," Quarrel"," Wideness"," Cradle"," Devotion"," Needle"," Circle"," None of the above"]";"{"Q0":[" None of the above"]}"
9873;5a9b5a9d35237b000112992d;43;audio-keyboard-response;NULL;NULL;NULL;Cradle;NULL;NULL
9874;5a9b5a9d35237b000112992d;44;survey-multi-select;6527;NULL;Ind;Cradle;"[" Fight"," Mockery"," Cradle"," Wideness"," River"," Blue"," Sigh"," Hero"," Narrowness"," Circle"," Strength"," Bird"," Angel"," Arrival"," Blossom"," None of the above"]";"{"Q0":[" Blue"," Sigh"]}"
9875;5a9b5a9d35237b000112992d;45;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
9876;5a9b5a9d35237b000112992d;46;survey-multi-select;9663;NULL;Ind;Hero;"[" Departure"," Mockery"," Mischeif"," Arrival"," Blossom"," Basement"," Angel"," Hero"," Needle"," Rushed"," Devotion"," Jungle"," Bird"," Wideness"," Cradle"," None of the above"]";"{"Q0":[" Arrival"," Blossom"," Wideness"]}"
9877;5a9b5a9d35237b000112992d;47;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
9878;5a9b5a9d35237b000112992d;48;survey-multi-select;9852;NULL;Icon2;River;"[" Circle"," Strength"," Blue"," Mockery"," Arrival"," Toxin"," Mischeif"," Hero"," Departure"," Celebration"," Cradle"," Needle"," Jungle"," Narrowness"," River"," None of the above"]";"{"Q0":[" None of the above"]}"
9879;5a9b5a9d35237b000112992d;49;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
9880;5a9b5a9d35237b000112992d;50;survey-multi-select;8802;NULL;Icon1;Fight;"[" Jungle"," Wideness"," Staircase"," Hero"," River"," Ocean"," Narrowness"," Sigh"," Celebration"," Basement"," Circle"," Blue"," Bird"," Fight"," Rushed"," None of the above"]";"{"Q0":[" Hero"," Fight"]}"
9881;5a9b5a9d35237b000112992d;51;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
9882;5a9b5a9d35237b000112992d;52;survey-multi-select;9118;NULL;Icon2;Bird;"[" Angel"," Quarrel"," Peaceful"," Celebration"," Rushed"," Staircase"," Needle"," Arrival"," Bird"," Narrowness"," Hero"," Basement"," Strength"," Cradle"," Mischeif"," None of the above"]";"{"Q0":[" Peaceful"," Celebration"," Bird"]}"
9883;5a9b5a9d35237b000112992d;53;audio-keyboard-response;NULL;NULL;NULL;Sigh;NULL;NULL
9884;5a9b5a9d35237b000112992d;54;survey-multi-select;6743;NULL;Icon1;Sigh;"[" Bird"," Needle"," Hero"," Mockery"," Blossom"," Wideness"," Fight"," Staircase"," Angel"," Cradle"," Departure"," Red"," Jungle"," Circle"," Quarrel"," None of the above"]";"{"Q0":[" Quarrel"]}"
9885;5a9b5a9d35237b000112992d;55;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
9886;5a9b5a9d35237b000112992d;56;survey-multi-select;6553;NULL;Icon2;Needle;"[" Needle"," Circle"," Angel"," Arrival"," Mischeif"," Departure"," Cradle"," Strength"," Mockery"," Blossom"," Sigh"," Bird"," Jungle"," Basement"," Wideness"," None of the above"]";"{"Q0":[" Mischeif"]}"
9887;5a9b5a9d35237b000112992d;57;audio-keyboard-response;NULL;NULL;NULL;Wideness;NULL;NULL
9888;5a9b5a9d35237b000112992d;58;survey-multi-select;11765;NULL;Icon2;Wideness;"[" Departure"," Mockery"," Quarrel"," Red"," Bird"," Jungle"," Rushed"," Blossom"," Toxin"," Wideness"," Cradle"," River"," Ocean"," Basement"," Narrowness"," None of the above"]";"{"Q0":[" Narrowness"]}"
9889;5a9b5a9d35237b000112992d;59;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
9890;5a9b5a9d35237b000112992d;60;survey-multi-select;9411;NULL;Ind;Blue;"[" River"," Narrowness"," Fight"," Strength"," Jungle"," Devotion"," Cradle"," Quarrel"," Blossom"," Sigh"," Angel"," Staircase"," Bird"," Circle"," Departure"," None of the above"]";"{"Q0":[" None of the above"]}"
9891;5a9b5a9d35237b000112992d;61;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
9892;5a9b5a9d35237b000112992d;62;survey-multi-select;6883;NULL;Icon2;Circle;"[" Fight"," Peaceful"," Toxin"," Departure"," River"," Arrival"," Devotion"," Blue"," Blossom"," Bird"," Hero"," Needle"," Cradle"," Celebration"," Quarrel"," None of the above"]";"{"Q0":[" Peaceful"," Arrival"," Celebration"]}"
9893;5a9b5a9d35237b000112992d;63;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
9894;5a9b5a9d35237b000112992d;64;survey-multi-select;14851;NULL;Icon2;Basement;"[" Bird"," Mischeif"," Toxin"," Wideness"," Peaceful"," Rushed"," Angel"," Strength"," Needle"," Circle"," Departure"," River"," Jungle"," Arrival"," Sigh"," None of the above"]";"{"Q0":[" Mischeif"]}"
9895;5a9b5a9d35237b000112992d;65;audio-keyboard-response;NULL;NULL;NULL;Mischief;NULL;NULL
9896;5a9b5a9d35237b000112992d;66;survey-multi-select;14849;NULL;Ind;Mischief;"[" Blue"," Staircase"," Circle"," Fight"," River"," Sigh"," Ocean"," Arrival"," Red"," Celebration"," Cradle"," Rushed"," Blossom"," Toxin"," Quarrel"," None of the above"]";"{"Q0":[" Celebration"]}"
9897;5a9b5a9d35237b000112992d;67;html-keyboard-response;2595;32;NULL;"Thank you for completing the main part of the experiment. We have one final question for you before you are finished. <br> Press the spacebar to continue.";NULL;NULL
9898;5a9b5a9d35237b000112992d;68;survey-multi-choice;7004;NULL;NULL;NULL;NULL;"{"Q0":"No"}"
9899;5a6ad584d5d4cb0001d63d52;0;html-keyboard-response;28422;32;NULL;"This experiment is being conducted at Vassar College.  It consists of several tasks, each of which involves viewing various items and making simple judgments about them. The study takes approximately 15 minutes to complete. Participation poses minimal ris";NULL;NULL
9900;5a6ad584d5d4cb0001d63d52;1;html-keyboard-response;7336;32;NULL;"Because this experiment features auditory stimuli, it is important to test that your speakers or headphones are working at a comfortable volume before you begin. When you are ready to start the experiment, click the spacebar to continue. In the following ";NULL;NULL
9901;5a6ad584d5d4cb0001d63d52;2;audio-keyboard-response;NULL;NULL;NULL;MusicStimuli/K.mp3;NULL;NULL
9902;5a6ad584d5d4cb0001d63d52;3;audio-keyboard-response;731;75;NULL;MusicStimuli/K.mp3;NULL;NULL
9903;5a6ad584d5d4cb0001d63d52;4;html-keyboard-response;26080;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
9904;5a6ad584d5d4cb0001d63d52;5;html-keyboard-response;15263;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
9905;5a6ad584d5d4cb0001d63d52;6;html-keyboard-response;6593;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
9906;5a6ad584d5d4cb0001d63d52;7;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
9907;5a6ad584d5d4cb0001d63d52;8;survey-multi-select;27187;NULL;Ind;Toxin;"[" Jungle"," Fight"," Needle"," Cradle"," Hero"," Ocean"," Devotion"," Toxin"," Strength"," Circle"," Departure"," Arrival"," Red"," Angel"," River"," None of the above"]";"{"Q0":[" Fight"," Toxin"," Strength"]}"
9908;5a6ad584d5d4cb0001d63d52;9;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
9909;5a6ad584d5d4cb0001d63d52;10;survey-multi-select;26521;NULL;Icon2;River;"[" Peaceful"," Fight"," Strength"," Needle"," Red"," Arrival"," Hero"," Mockery"," Wideness"," Circle"," Rushed"," Basement"," Narrowness"," Devotion"," Sigh"," None of the above"]";"{"Q0":[" Strength"," Arrival"," Hero"," Wideness"," Rushed"]}"
9910;5a6ad584d5d4cb0001d63d52;11;audio-keyboard-response;NULL;NULL;NULL;Ocean;NULL;NULL
9911;5a6ad584d5d4cb0001d63d52;12;survey-multi-select;17663;NULL;Icon1;Ocean;"[" Departure"," Mischeif"," Sigh"," Staircase"," Narrowness"," Quarrel"," Circle"," Jungle"," Celebration"," Fight"," Cradle"," Toxin"," Blossom"," Arrival"," Hero"," None of the above"]";"{"Q0":[" Mischeif"," Blossom"," Arrival"]}"
9912;5a6ad584d5d4cb0001d63d52;13;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
9913;5a6ad584d5d4cb0001d63d52;14;survey-multi-select;28392;NULL;Icon1;Quarrel;"[" Bird"," Arrival"," Jungle"," Peaceful"," Departure"," Blossom"," Red"," Rushed"," Staircase"," Devotion"," Mischeif"," Mockery"," Sigh"," Toxin"," Celebration"," None of the above"]";"{"Q0":[" Arrival"," Departure"," Rushed"," Staircase"," Mischeif"]}"
9914;5a6ad584d5d4cb0001d63d52;15;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
9915;5a6ad584d5d4cb0001d63d52;16;survey-multi-select;17575;NULL;Ind;Blue;"[" Departure"," Ocean"," Sigh"," Angel"," Peaceful"," Celebration"," Basement"," Quarrel"," Rushed"," Cradle"," River"," Red"," Fight"," Jungle"," Mockery"," None of the above"]";"{"Q0":[" Sigh"," Angel"," Quarrel"," Red"]}"
9916;5a6ad584d5d4cb0001d63d52;17;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
9917;5a6ad584d5d4cb0001d63d52;18;survey-multi-select;27113;NULL;Icon2;Blossom;"[" Toxin"," Narrowness"," Blossom"," Circle"," Strength"," Bird"," Hero"," Arrival"," Red"," Blue"," Mischeif"," Angel"," Fight"," Wideness"," Needle"," None of the above"]";"{"Q0":[" Blossom"," Bird"," Wideness"]}"
9918;5a6ad584d5d4cb0001d63d52;19;audio-keyboard-response;NULL;NULL;NULL;Rushed;NULL;NULL
9919;5a6ad584d5d4cb0001d63d52;20;survey-multi-select;14800;NULL;Icon2;Rushed;"[" Staircase"," Quarrel"," Toxin"," Jungle"," Sigh"," Narrowness"," Red"," Strength"," Basement"," Arrival"," Wideness"," Departure"," Circle"," Cradle"," Angel"," None of the above"]";"{"Q0":[" None of the above"]}"
9920;5a6ad584d5d4cb0001d63d52;21;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
9921;5a6ad584d5d4cb0001d63d52;22;survey-multi-select;14733;NULL;Ind;Strength;"[" Needle"," Arrival"," Devotion"," Hero"," Angel"," Blossom"," Cradle"," Sigh"," Circle"," Rushed"," Peaceful"," Bird"," Blue"," Narrowness"," Wideness"," None of the above"]";"{"Q0":[" Arrival"," Devotion"]}"
9922;5a6ad584d5d4cb0001d63d52;23;audio-keyboard-response;NULL;NULL;NULL;Devotion;NULL;NULL
9923;5a6ad584d5d4cb0001d63d52;24;survey-multi-select;12741;NULL;Ind;Devotion;"[" Mischeif"," Hero"," Staircase"," Peaceful"," Angel"," Mockery"," Fight"," Ocean"," Blue"," Toxin"," Wideness"," Circle"," Rushed"," Devotion"," Red"," None of the above"]";"{"Q0":[" Devotion"]}"
9924;5a6ad584d5d4cb0001d63d52;25;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
